sentence_index,section,onset,offset,word
400,3,347.05,349.56,elle ajustait un à un ses pétales
401,3,350.3,353.26,elle ne voulait pas sortir toute fripée comme les coquelicots
402,3,353.92,357.7,elle ne voulait apparaître que dans le plein rayonnement de sa beauté
403,3,358.36,360.81,eh oui elle était très coquette
404,3,361.64,365.57,sa toilette mystérieuse avait donc duré des jours et des jours
405,3,366.69,371.96,et puis voici qu' un matin justement à l' heure du lever du soleil elle s' était montrée
406,3,372.92,380.16,et elle qui avait travaillé avec tant de précision dit en bâillant ah je me réveille à peine
407,3,380.57,381.72,je vous demande pardon
408,3,381.99,383.87,je suis encore toute décoiffée
409,3,384.71,388.86,le petit prince alors ne put contenir son admiration
410,3,389.92,391.43,que vous êtes belle
411,3,392.47,394.99,n' est -ce pas répondit doucement la fleur
412,3,395.55,397.47,et je suis née en même temps que le soleil
413,3,398.66,401.78,le petit prince devina bien qu' elle n' était pas trop modeste
414,3,402.14,404.19,mais elle était si émouvante
415,3,405.38,409.12,c' est l' heure je crois du petit déjeuner avait -elle bientôt ajouté
416,3,409.79,411.53,auriez -vous la bonté de penser à moi
417,3,412.66,417.48,et le petit prince tout confus ayant été chercher un arrosoir d' eau fraîche
418,3,417.7,419.12,avait servi la fleur
419,3,420.16,424.46,ainsi l' avait -elle bien vite tourmenté par sa vanité un peu ombrageuse
420,3,424.92,430.07,un jour par exemple parlant de ses quatre épines elle avait dit au petit prince
421,3,430.51,433.05,ils peuvent venir les tigres avec leurs griffes
422,3,433.58,437.39,il n' y a pas de tigres sur ma planète avait objecté le petit prince
423,3,438.11,439.73,et puis les tigres ne mangent pas d' herbe
424,3,440.55,444.08,je ne suis pas une herbe avait doucement répondu la fleur
425,3,444.65,445.43,pardonnez -moi
426,3,446.21,447.55,je ne crains rien des tigres
427,3,447.69,449.36,mais j' ai horreur des courants d' air
428,3,450.01,451.13,vous n' auriez pas un paravent
429,3,452.21,457.6,horreur des courants d' air ce n' est pas de chance pour une plante avait remarqué le petit prince
430,3,458.09,459.6,cette fleur est bien compliquée
431,3,460.77,462.55,le soir vous me mettrez sous globe
432,3,462.82,465.24,il fait très froid chez vous c' est mal installé
433,3,465.64,466.5,là d' où je viens
434,3,467.3,468.62,mais elle s' était interrompue
435,3,469.16,470.92,elle était venue sous forme de graine
436,3,471.36,473.55,elle n' avait rien pu connaître des autres mondes
437,3,474.3,478.54,humiliée de s' être laissé surprendre à préparer un mensonge aussi naïf
438,3,478.87,480.6,elle avait toussé deux ou trois fois
439,3,481.01,483.17,pour mettre le petit prince dans son tort
440,3,484.55482699999993,485.18,ce paravent
441,3,486.08,487.93,j' allais le chercher mais vous me parliez
442,3,489.09,493.23,alors elle avait forcé sa toux pour lui infliger quand même des remords
443,3,494.14,499.73,ainsi le petit prince malgré la bonne volonté de son amour avait vite douté d' elle
444,3,500.49,505.29,il avait pris au sérieux des mots sans importance et était devenu très malheureux
445,3,506.44,509.31,j' aurais dû ne pas l' écouter me confia -t -il un jour
446,3,509.79,511.69,il ne faut jamais écouter les fleurs
447,3,512.25,514.4,il faut les regarder et les respirer
448,3,514.94,518.85,la mienne embaumait ma planète mais je ne savais pas m' en réjouir
449,3,519.44,523.76,cette histoire de griffes qui m' avait tellement agacé eût dû m' attendrir
450,3,524.8,526.12,il me confia encore
451,3,526.7,528.65,je n' ai alors rien su comprendre
452,3,529.08,531.9,j' aurais dû la juger sur les actes et non sur les mots
453,3,532.58,534.39,elle m' embaumait et m' éclairait
454,3,534.89,536.51,je n' aurais jamais dû m' enfuir
455,3,537.16,539.97,j' aurais dû deviner sa tendresse derrière ses pauvres ruses
456,3,540.55,542.59,les fleurs sont si contradictoires
457,3,543.41,545.26,mais j' étais trop jeune pour savoir l' aimer
458,3,548.3609190000002,553.31,je crois qu' il profita pour son évasion d' une migration d' oiseaux sauvages
459,3,554.18,557.44,au matin du départ il mit sa planète bien en ordre
460,3,558.67,561.74,il ramona soigneusement ses volcans en activité
461,3,562.25,564.39,il possédait deux volcans en activité
462,3,564.93,567.79,et c' était bien commode pour faire chauffer le petit déjeuner du matin
463,3,568.61,570.36,il possédait aussi un volcan éteint
464,3,571.24,576.91,mais comme il disait on ne sait jamais il ramona donc également le volcan éteint
465,3,577.87,583.07,s' ils sont bien ramonés les volcans brûlent doucement et régulièrement sans éruptions
466,3,583.83,586.74,les éruptions volcaniques sont comme des feux de cheminée
467,3,587.37,591.22,évidemment sur notre terre nous sommes beaucoup trop petits pour ramoner nos volcans
468,3,591.95,594.25,c' est pourquoi ils nous causent des tas d' ennuis
469,3,595.6,601.1,le petit prince arracha aussi avec un peu de mélancolie les dernières pousses de baobabs
470,3,601.78,604.15,il croyait ne jamais devoir revenir
471,3,605.02,609.51,mais tous ces travaux familiers lui parurent ce matin -là extrêmement doux
472,3,610.52,618.78,et quand il arrosa une dernière fois la fleur et se prépara à la mettre à l' abri sous son globe il se découvrit l' envie de pleurer
473,3,619.98,621.85,adieu dit -il à la fleur
474,3,622.5,623.82,mais elle ne lui répondit pas
475,3,624.86,626.56,adieu répéta -t -il
476,3,627.34,630.55,la fleur toussa mais ce n' était pas à cause de son rhume
477,3,631.64,633.86,j' ai été sotte lui dit -elle enfin
478,3,634.27,635.28,je te demande pardon
479,3,635.56,636.46,tâche d' être heureux
480,3,637.33,639.68,il fut surpris par l' absence de reproches
481,3,640.78,644.25,il restait là tout déconcerté le globe en l' air
482,3,644.7,646.82,il ne comprenait pas cette douceur calme
483,3,647.79,648.93,mais oui je t' aime
484,3,649.24,650.18,lui dit la fleur
485,3,650.66,652.54,tu n' en as rien su par ma faute
486,3,652.82,654.29,cela n' a aucune importance
487,3,654.79,656.19,mais tu as été aussi sot que moi
488,3,656.74,657.59,tâche d' être heureux
489,3,658.03,659.24,laisse ce globe tranquille
490,3,659.66,660.44,je n' en veux plus
491,3,661.41,662.2,mais le vent
492,3,663.07,664.47,je ne suis pas si enrhumée que ça
493,3,665.0,666.58,l' air frais de la nuit me fera du bien
494,3,666.87,667.83,je suis une fleur
495,3,669.07,669.944467,mais les bêtes
496,3,671.188899,674.49,il faut bien que je supporte deux ou trois chenilles si je veux connaître les papillons
497,3,675.11,676.72,il paraît que c' est tellement beau
498,3,677.37,678.9,sinon qui me rendra visite
499,3,679.35,680.33,tu seras loin toi
500,3,680.89,682.52,quant aux grosses bêtes je ne crains rien
501,3,682.74,683.592216,j' ai mes griffes
502,3,684.862755,687.53,et elle montrait naïvement ses quatre épines
503,3,688.2,690.8,puis elle ajouta ne traîne pas comme ça
504,3,690.8,691.53,c' est agaçant
505,3,691.8,693.1,tu as décidé de partir
506,3,693.3,693.76,va -t' en
507,3,694.25,696.18,car elle ne voulait pas qu' il la vît pleurer
508,3,696.59,699.12,c' était une fleur tellement orgueilleuse
509,4,3.07,13.1,il se trouvait dans la région des astéroïdes 325 326 327 328 329 et 330
510,4,13.98,15.84,il commença donc par les visiter
511,4,15.84,18.74,pour y chercher une occupation et pour s' instruire
512,4,19.64,21.68,le premier était habité par un roi
513,4,22.27,24.63,le roi siégeait habillé de pourpre
514,4,24.71,28.92,et d' hermine sur un trône très simple et cependant majestueux
515,4,30.06,34.4,ah voilà un sujet s' écria le roi quand il aperçut le petit prince
516,4,35.14,40.38,et le petit prince se demanda comment peut -il me reconnaître puisqu' il ne m' a encore jamais vu
517,4,41.44,45.49,il ne savait pas que pour les rois le monde est très simplifié
518,4,45.89,47.32,tous les hommes sont des sujets
519,4,48.25,53.95,approche -toi que je te voie mieux lui dit le roi qui était tout fier d' être enfin roi pour quelqu' un
520,4,55.08,64.08,le petit prince chercha des yeux où s' asseoir mais la planète était tout encombrée par le magnifique manteau d' hermine il resta donc debout
521,4,64.48,66.86,et comme il était fatigué il bâilla
522,4,67.94,70.59,il est contraire à l' étiquette de bâiller en présence d' un roi
523,4,70.81,73.04,lui dit le monarque je te l' interdis
524,4,74.16,77.42,je ne peux pas m' en empêcher répondit le petit prince tout confus
525,4,78.03,80.14,j' ai fait un long voyage et je n' ai pas dormi
526,4,80.99,83.9,alors lui dit le roi je t' ordonne de bâiller
527,4,84.44,86.98,je n' ai vu personne bailler depuis des années
528,4,87.23,89.13,les bâillements sont pour moi des curiosités
529,4,89.64,90.88,allons bâille encore
530,4,91.05,91.76,c' est un ordre
531,4,92.95,93.89,ça m' intimide
532,4,94.26,95.83,je ne peux plus fit
533,4,95.83,97.37,le petit prince tout rougissant
534,4,98.18,100.35,hum hum répondit le roi
535,4,101.04,105.25,alors je je t' ordonne tantôt de bâiller et tantôt de
536,4,105.91,108.45,il bredouillait un peu et paraissait vexé
537,4,109.35,113.52,car le roi tenait essentiellement à ce que son autorité fût respectée
538,4,114.12,116.71,il ne tolérait pas la désobéissance
539,4,117.28,118.91,c' était un monarque absolu
540,4,119.72,121.05,mais comme il était très bon
541,4,121.33,123.02,il donnait des ordres raisonnables
542,4,124.52,134.06,si j' ordonnais disait -il couramment si j' ordonnais à un général de se changer en oiseau de mer et si le général n' obéissait pas ce ne serait pas la faute du général
543,4,134.49,135.56,ce serait ma faute
544,4,136.73,139.95,puis -je m' asseoir s' enquit timidement le petit prince
545,4,140.6,147.06,je t' ordonne de t' asseoir lui répondit le roi qui ramena majestueusement un pan de son manteau d' hermine
546,4,147.98,149.58,mais le petit prince s' étonnait
547,4,150.36,155.0,la planète était minuscule sur quoi le roi pouvait -il bien régner
548,4,155.78,159.73,sire lui dit -il je vous demande pardon de vous interroger
549,4,160.29,163.45,je t' ordonne de m' interroger se hâta de dire le roi
550,4,164.22,166.1,sire sur quoi régnez -vous
551,4,166.96,171.09,sur tout répondit le roi avec une grande simplicité
552,4,171.86,178.94,sur tout le roi d' un geste discret désigna sa planète les autres planètes et les étoiles
553,4,179.86,182.06,sur tout ça dit le petit prince
554,4,182.59,184.64,sur tout ça répondit le roi
555,4,185.75,190.78,car non seulement c' était un monarque absolu mais c' était un monarque universel
556,4,191.84,193.23,et les étoiles vous obéissent
557,4,193.91,195.65,bien sûr lui dit le roi
558,4,196.14,197.34,elles obéissent aussitôt
559,4,197.58,199.28,je ne tolère pas l' indiscipline
560,4,200.49,203.59,un tel pouvoir émerveilla le petit prince
561,4,204.0,217.88,s' il l' avait détenu lui -même il aurait pu assister non pas à quarante -quatre mais à soixante -douze ou même à cent ou même à deux cents couchers de soleil dans la même journée sans avoir jamais à tirer sa chaise
562,4,219.18,223.8,et comme il se sentait un peu triste à cause du souvenir de sa petite planète abandonnée
563,4,224.15,226.96,il s' enhardit à solliciter une grâce du roi
564,4,228.08,229.8,je voudrais voir un coucher de soleil
565,4,230.23,233.13,faites -moi plaisir ordonnez au soleil de se coucher
566,4,234.08,247.59,si j' ordonnais à un général de voler d' une fleur à l' autre à la façon d' un papillon ou d' écrire une tragédie ou de se changer en oiseau de mer et si le général n' exécutait pas l' ordre reçu qui de lui ou de moi serait dans son tort
567,4,248.24,250.85,ce serait vous dit fermement le petit prince
568,4,251.43,256.23,exact il faut exiger de chacun ce que chacun peut donner reprit le roi
569,4,257.2,259.61,l' autorité repose d' abord sur la raison
570,4,260.07,264.19,si tu ordonnes à ton peuple d' aller se jeter à la mer il fera la révolution
571,4,264.88,268.67,j' ai le droit d' exiger l' obéissance parce que mes ordres sont raisonnables
572,4,269.66,276.29,alors mon coucher de soleil rappela le petit prince qui jamais n' oubliait une question une fois qu' il l' avait posée
573,4,277.24,278.75,ton coucher de soleil tu l' auras
574,4,279.05,279.89,je l' exigerai
575,4,280.47,284.68,mais j' attendrai dans ma science du gouvernement que les conditions soient favorables
576,4,285.87,288.81,quand ça sera -t -il s' informa le petit prince
577,4,289.6,294.22,hem hem lui répondit le roi qui consulta d' abord un gros calendrier
578,4,294.93,301.11,hem hem ce sera vers vers ce sera ce soir vers sept heures quarante
579,4,301.54,303.23,et tu verras comme je suis bien obéi
580,4,304.39,305.71,le petit prince bâilla
581,4,306.29,308.48,il regrettait son coucher de soleil manqué
582,4,309.15,310.75,et puis il s' ennuyait déjà un peu
583,4,311.85,314.0,je n' ai plus rien à faire ici dit -il au roi
584,4,314.66,315.69,je vais repartir
585,4,316.36,320.37,ne pars pas répondit le roi qui était si fier d' avoir un sujet
586,4,321.01,321.54,ne pars pas
587,4,321.54,322.56,je te fais ministre
588,4,323.31,324.24,ministre de quoi
589,4,325.08,326.84,de de la justice
590,4,327.78,329.33,mais il n' y a personne à juger
591,4,330.369024,331.06,on ne sait pas
592,4,331.31,332.09,lui dit le roi
593,4,332.59,334.71,je n' ai pas fait encore le tour de mon royaume
594,4,335.0,335.97,je suis très vieux
595,4,336.17,337.8,je n' ai pas de place pour un carrosse
596,4,338.15,339.57,et ça me fatigue de marcher
597,4,340.59,346.98,oh mais j' ai déjà vu dit le petit prince qui se pencha pour jeter encore un coup d' oeil sur l' autre côté de la planète
598,4,347.66,349.13,il n' y a personne là -bas non plus
599,4,350.11,352.06,tu te jugeras donc toi -même lui
600,4,352.06,352.88,répondit le roi
601,4,353.4,354.77,c' est le plus difficile
602,4,355.23,358.65,il est bien plus difficile de se juger soi -même que de juger autrui
603,4,359.25,362.94,si tu réussis à bien te juger c' est que tu es un véritable sage
604,4,364.11,368.01,moi dit le petit prince je puis me juger moi -même n' importe où
605,4,368.4,369.94,je n' ai pas besoin d' habiter ici
606,4,371.19,373.0,hem hem dit le roi
607,4,373.48,376.47,je crois bien que sur ma planète il y a quelque part un vieux rat
608,4,376.72,377.69,je l' entends la nuit
609,4,378.07,379.43,tu pourras juger ce vieux rat
610,4,379.93,381.9,tu le condamneras à mort de temps en temps
611,4,382.46,384.61,ainsi sa vie dépendra de ta justice
612,4,385.12,387.41,mais tu le gracieras chaque fois pour l' économiser
613,4,387.76,388.47,il n' y en a qu' un
614,4,389.74,393.36,moi répondit le petit prince je n' aime pas condamner à mort
615,4,393.67,394.85,et je crois bien que je m' en vais
616,4,395.87,397.11,non dit le roi
617,4,397.93,403.33,mais le petit prince ayant achevé ses préparatifs ne voulut point peiner le vieux monarque
618,4,404.67,409.74,si votre majesté désirait être obéie ponctuellement elle pourrait me donner un ordre raisonnable
619,4,410.3,413.95,elle pourrait m' ordonner par exemple de partir avant une minute
620,4,414.45,416.66,il me semble que les conditions sont favorables
621,4,418.06,419.66,le roi n' ayant rien répondu
622,4,419.94,425.18,le petit prince hésita d' abord puis avec un soupir prit le départ
623,4,425.77,427.21,je te fais mon ambassadeur
624,4,427.84,429.69,se hâta alors de crier le roi
625,4,430.25,432.38,il avait un grand air d' autorité
626,4,433.57,439.56,les grandes personnes sont bien étranges se dit le petit prince en lui -même durant son voyage
627,4,442.72,445.6,la seconde planète était habitée par un vaniteux
628,4,446.45,448.98,ah ah voilà la visite d' un admirateur
629,4,449.46,453.06,s' écria de loin le vaniteux dès qu' il aperçut le petit prince
630,4,453.64,457.2,car pour les vaniteux les autres hommes sont des admirateurs
631,4,458.11,459.94,bonjour dit le petit prince
632,4,460.32,461.65,vous avez un drôle de chapeau
633,4,462.7,463.78,c' est pour saluer
634,4,463.96,465.22,lui répondit le vaniteux
635,4,465.48,467.2,c' est pour saluer quand on m' acclame
636,4,467.55,470.43,malheureusement il ne passe jamais personne par ici
637,4,471.34,473.94,ah oui dit le petit prince qui ne comprit pas
638,4,474.81,478.15,frappe tes mains l' une contre l' autre conseilla donc le vaniteux
639,4,479.1,481.87,le petit prince frappa ses mains l' une contre l' autre
640,4,482.44,485.62,le vaniteux salua modestement en soulevant son chapeau
641,4,486.66,490.89,ça c' est plus amusant que la visite au roi se dit en lui -même le petit prince
642,4,491.38,494.31,et il recommença de frapper ses mains l' une contre l' autre
643,4,495.25,498.58,le vaniteux recommença de saluer en soulevant son chapeau
644,4,499.63,504.5,après cinq minutes d' exercice le petit prince se fatigua de la monotonie du jeu
645,4,505.76,509.72,et pour que le chapeau tombe demanda -t -il que faut -il faire
646,4,510.57,512.36,mais le vaniteux ne l' entendit pas
647,4,512.81,515.63,les vaniteux n' entendent jamais que les louanges
648,4,516.77,520.31,est -ce que tu m' admires vraiment beaucoup demanda -t -il au petit prince
649,4,520.94,522.43,qu' est -ce que signifie admirer
650,4,523.19,530.01,admirer signifie reconnaître que je suis l' homme le plus beau le mieux habillé le plus riche et le plus intelligent de la planète
651,4,531.08,532.71,mais tu es seul sur ta planète
652,4,533.53,534.66,fais -moi ce plaisir
653,4,534.84,535.84,admire -moi quand même
654,4,537.03,540.46,je t' admire dit le petit prince en haussant un peu les épaules
655,4,540.97,543.24,mais en quoi cela peut -il bien t' intéresser
656,4,544.24,545.75,et le petit prince s' en fut
657,4,546.8,553.25,les grandes personnes sont décidément bien bizarres se dit -il simplement en lui -même durant son voyage
658,4,556.37,559.31,la planète suivante était habitée par un buveur
659,4,559.8,564.83,cette visite fut très courte mais elle plongea le petit prince dans une grande mélancolie
660,4,566.47,566.96,que fais -tu là
661,4,567.54,575.36,dit il au buveur qu' il trouva installé en silence devant une collection de bouteilles vides et une collection de bouteilles pleines
662,4,576.54,580.32,je bois repondit le buveur d' un air lugubre
663,4,581.26,582.11,pourquoi bois -tu
664,4,582.86,584.36,lui demanda le petit prince
665,4,584.97,587.7,pour oublier répondit le buveur
666,4,588.9,593.03,pour oublier quoi s' enquit le petit prince qui déjà le plaignait
667,4,594.27,598.39,pour oublier que j' ai honte avoua le buveur en baissant la tête
668,4,599.3,600.1,honte de quoi
669,4,600.73,603.48,s' informa le petit prince qui désirait le secourir
670,4,604.63,605.86,honte de boire
671,4,606.33,610.52,acheva le buveur qui s' enferma définitivement dans le silence
672,4,611.48,613.97,et le petit prince s' en fut perplexe
673,4,615.17,621.42,les grandes personnes sont décidément très très bizarres se disait -il en lui -même durant le voyage
674,5,3.08,6.44,la quatrième planète était celle du businessman
675,5,7.15,8.78,cet homme était si occupé
676,5,8.87,12.19,qu' il ne leva même pas la tête à l' arrivée du petit prince
677,5,12.98,14.77,bonjour lui dit celui -ci
678,5,15.39,16.82,votre cigarette est éteinte
679,5,17.99,19.61,trois et deux font cinq
680,5,19.8,21.39,cinq et sept douze
681,5,21.73,23.45,douze et trois quinze
682,5,23.88,24.68,bonjour
683,5,25.15,26.68,quinze et sept vingt -deux
684,5,27.12,28.99,vingt -deux et six vingt -huit
685,5,29.22,30.76,pas le temps de la rallumer
686,5,31.18,33.13,vingt -six et cinq trente et un
687,5,33.6,39.04,ouf ça fait donc cinq cent un millions six cent vingt -deux mille sept cent trente et un
688,5,40.09,41.31,cinq cents millions de quoi
689,5,42.37,43.74,hein tu es toujours là
690,5,44.35,45.74,cinq cent un millions de
691,5,46.3,47.06,je ne sais plus
692,5,47.41,48.81,j' ai tellement de travail
693,5,49.33,50.38,je suis sérieux moi
694,5,50.76,52.6,je ne m' amuse pas à des balivernes
695,5,53.45,54.97,deux et cinq sept
696,5,56.2,59.36,cinq cent un millions de quoi répéta le petit prince
697,5,59.36,64.15,qui jamais de sa vie n' avait renoncé à une question une fois qu' il l' avait posée
698,5,65.15584799999999,66.9,le businessman leva la tête
699,5,67.83,72.6,depuis cinquante -quatre ans que j' habite cette planète -ci je n' ai été dérangé que trois fois
700,5,73.38,78.73,la première fois ç' a été il y a vingt -deux ans par un hanneton qui était tombé dieu sait d' où
701,5,79.63,84.38,il répandait un bruit épouvantable et j' ai fait quatre erreurs dans une addition
702,5,85.39,90.05,la seconde fois ç' a été il y a onze ans par une crise de rhumatisme
703,5,90.53,91.7,je manque d' exercice
704,5,92.17,93.54,je n' ai pas le temps de flâner
705,5,93.92,94.95,je suis sérieux moi
706,5,95.87,97.7,la troisième fois la voici
707,5,98.48,100.76,je disais donc cinq cent un millions
708,5,101.55,102.69,millions de quoi
709,5,103.7,106.88,le businessman comprit qu' il n' était point d' espoir de paix
710,5,107.61,110.86,millions de ces petites choses que l' on voit quelquefois dans le ciel
711,5,111.73,112.48,des mouches
712,5,113.3,115.28,mais non des petites choses qui brillent
713,5,116.2,116.85,des abeilles
714,5,117.48,119.3,mais non des petites choses dorées
715,5,119.3,120.71,qui font rêvasser les fainéants
716,5,121.08,122.27,mais je suis sérieux moi
717,5,122.6,124.12,je n' ai pas le temps de rêvasser
718,5,125.07,126.65,ah des étoiles
719,5,127.21,128.76,c' est bien ça des étoiles
720,5,128.76,131.94,et que fais -tu de cinq cents millions d' étoiles
721,5,133.09,136.86,cinq cent un millions six cent vingt -deux mille sept cent trente et un
722,5,137.26,138.32,je suis sérieux moi
723,5,138.6,139.51,je suis précis
724,5,140.46,141.94,et que fais -tu de ces étoiles
725,5,142.59,143.37,ce que j' en fais
726,5,144.3,144.52,oui
727,5,145.44,145.86,rien
728,5,146.12,147.09,je les possède
729,5,148.1,149.45,tu possèdes les étoiles
730,5,150.45,150.74,oui
731,5,151.84,153.54,mais j' ai déjà vu un roi qui
732,5,153.86,154.99,les rois ne possèdent pas
733,5,155.41,156.68,ils règnent sur
734,5,156.97,158.04,c' est très différent
735,5,159.26,161.79,et à quoi cela te sert -il de posséder les étoiles
736,5,162.79,164.37,ça me sert à être riche
737,5,165.61,167.66,et à quoi cela te sert -il d' être riche
738,5,168.71,171.54,à acheter d' autres étoiles si quelqu' un en trouve
739,5,172.66,177.65,celui -là se dit en lui -même le petit prince il raisonne un peu comme mon ivrogne
740,5,178.64,181.2,cependant il posa encore des questions
741,5,182.11,184.17,comment peut -on posséder les étoiles
742,5,185.11,186.07,à qui sont -elles
743,5,186.44,188.97,riposta grincheux le businessman
744,5,189.94,190.65,je ne sais pas
745,5,191.06,191.75,à personne
746,5,192.41,195.61,alors elles sont à moi car j' y ai pensé le premier
747,5,196.62,197.3,ça suffit
748,5,198.1,198.83,bien sûr
749,5,199.13,202.07,quand tu trouves un diamant qui n' est à personne il est à toi
750,5,202.89,205.79,quand tu trouves une île qui n' est à personne elle est à toi
751,5,206.67,210.54,quand tu as une idée le premier tu la fais breveter elle est à toi
752,5,211.52,216.11,et moi je possède les étoiles puisque jamais personne avant moi n' a songé à les posséder
753,5,217.11,219.34,ça c' est vrai dit le petit prince
754,5,220.03,220.83,et qu' en fais -tu
755,5,221.99344900000003,222.93,je les gère
756,5,223.2,226.29,je les compte et je les recompte dit le businessman
757,5,226.86,229.49,c' est difficile mais je suis un homme sérieux
758,5,230.56,232.99,le petit prince n' était pas satisfait encore
759,5,233.94,238.27,moi si je possède un foulard je puis le mettre autour de mon cou et l' emporter
760,5,238.95,242.88,moi si je possède une fleur je puis cueillir ma fleur et l' emporter
761,5,243.51,245.27,mais tu ne peux pas cueillir les étoiles
762,5,246.43,248.6,non mais je puis les placer en banque
763,5,249.720422,250.71,qu' est -ce que ça veut dire
764,5,251.82,258.94,ça veut dire que j' écris sur un petit papier le nombre de mes étoiles et puis j' enferme à clef ce papier -là dans un tiroir
765,5,260.03,260.47,et c' est tout
766,5,261.49,262.1,ça suffit
767,5,263.423815,265.7,c' est amusant pensa le petit prince
768,5,266.1,267.32,c' est assez poétique
769,5,267.87,269.26,mais ce n' est pas très sérieux
770,5,270.17,276.24,le petit prince avait sur les choses sérieuses des idées très différentes des idées des grandes personnes
771,5,277.39,281.95,moi dit -il encore je possède une fleur que j' arrose tous les jours
772,5,282.39,288.69,je possède trois volcans que je ramone toutes les semaines car je ramone aussi celui qui est éteint
773,5,289.12,289.93,on ne sait jamais
774,5,290.55,294.19,c' est utile à mes volcans et c' est utile à ma fleur que je les possède
775,5,295.15,297.02,mais tu n' es pas utile aux étoiles
776,5,298.27,301.69,le businessman ouvrit la bouche mais ne trouva rien à répondre
777,5,301.98,303.4,et le petit prince s' en fut
778,5,304.77,312.86,les grandes personnes sont décidément tout à fait extraordinaires se disait -il simplement en lui -même durant le voyage
779,5,316.07,318.91,la cinquième planète était très curieuse
780,5,319.33,321.41,c' était la plus petite de toutes
781,5,322.14,327.84,il y avait là juste assez de place pour loger un réverbère et un allumeur de réverbères
782,5,328.73,341.4,le petit prince ne parvenait pas à s' expliquer à quoi pouvaient servir quelque part dans le ciel sur une planète sans maison ni population un réverbère et un allumeur de réverbères
783,5,342.42,347.28,cependant il se dit en lui -même peut -être bien que cet homme est absurde
784,5,347.8,353.75,cependant il est moins absurde que le roi que le vaniteux que le businessman et que le buveur
785,5,354.33,356.39,au moins son travail a -t -il un sens
786,5,357.13,362.59,quand il allume son réverbère c' est comme s' il faisait naître une étoile de plus ou une fleur
787,5,363.48,367.15,quand il éteint son réverbère ça endort la fleur ou l' étoile
788,5,368.04,369.79,c' est une occupation très jolie
789,5,370.09,372.78,c' est véritablement utile puisque c' est joli
790,5,374.15,378.2,lorsqu' il aborda la planète il salua respectueusement l' allumeur
791,5,378.87,379.41,bonjour
792,5,379.78,381.73,pourquoi viens -tu d' éteindre ton réverbère
793,5,382.73,385.88,c' est la consigne répondit l' allumeur
794,5,386.65,387.6,bonjour
795,5,388.46,389.66,qu' est -ce que la consigne
796,5,390.54,392.22,c' est d' éteindre mon réverbère
797,5,392.8,393.87,bonsoir
798,5,394.75,395.66,et il le ralluma
799,5,396.61,398.35,mais pourquoi viens -tu de le rallumer
800,5,398.95,400.11,c' est la consigne
801,5,400.56,401.64,répondit l' allumeur
802,5,402.58,405.08,je ne comprends pas dit le petit prince
803,5,405.65,408.36,il n' y a rien à comprendre dit l' allumeur
804,5,408.75,410.43,la consigne c' est la consigne
805,5,410.83,411.62,bonjour
806,5,412.52,414.17,et il éteignit son réverbère
807,5,415.25,418.69,puis il s' épongea le front avec un mouchoir à carreaux rouges
808,5,419.61,421.2,je fais là un métier terrible
809,5,421.51,422.91,c' était raisonnable autrefois
810,5,423.39,425.62,j' éteignais le matin et j' allumais le soir
811,5,426.22,430.51,j' avais le reste du jour pour me reposer et le reste de la nuit pour dormir
812,5,431.88,434.47,et depuis cette époque la consigne a changé
813,5,435.32,437.83,la consigne n' a pas changé dit l' allumeur
814,5,438.22,439.46,c' est bien là le drame
815,5,440.03,445.01,la planète d' année en année a tourné de plus en plus vite et la consigne n' a pas changé
816,5,445.96,447.86,alors dit le petit prince
817,5,448.69,450.99,alors maintenant qu' elle fait un tour par minute
818,5,451.24,453.25,je n' ai plus une seconde de repos
819,5,453.84,456.34,j' allume et j' éteins une fois par minute
820,5,456.34,458.52,ça c' est drôle
821,5,458.66,460.69,les jours chez toi durent une minute
822,5,461.58,463.88,ce n' est pas drôle du tout dit l' allumeur
823,5,464.2,466.45,ça fait déjà un mois que nous parlons ensemble
824,5,467.21,467.85,un mois
825,5,468.55,470.82,oui trente minutes trente jours
826,5,471.11,471.84,bonsoir
827,5,472.63,474.25,et il ralluma son réverbère
828,5,475.32,477.05,le petit prince le regarda
829,5,477.32,481.02,et il aima cet allumeur qui était tellement fidèle à la consigne
830,5,481.73,486.74,il se souvint des couchers de soleil que lui -même allait autrefois chercher en tirant sa chaise
831,5,487.39,488.81,il voulut aider son ami
832,5,489.69,492.16,tu sais je connais un moyen de te reposer
833,5,492.16,492.84,quand tu voudras
834,5,493.73,495.81,je veux toujours dit l' allumeur
835,5,496.63,499.53,car on peut être à la fois fidèle et paresseux
836,5,500.5,501.97,le petit prince poursuivit
837,5,502.97,506.46,ta planète est tellement petite que tu en fais le tour en trois enjambées
838,5,506.91,509.95,tu n' as qu' à marcher assez lentement pour rester toujours au soleil
839,5,510.48,512.56,quand tu voudras te reposer tu marcheras
840,5,513.22,515.8,et le jour durera aussi longtemps que tu voudras
841,5,517.08,519.85,ça ne m' avance pas à grand -chose dit l' allumeur
842,5,520.38,522.45,ce que j' aime dans la vie c' est dormir
843,5,523.54,526.17,ce n' est pas de chance dit le petit prince
844,5,526.87,529.09,ce n' est pas de chance dit l' allumeur
845,5,529.43,530.13,bonjour
846,5,530.98,532.48,et il éteignit son réverbère
847,5,533.5,546.18,celui -là se dit le petit prince tandis qu' il poursuivait plus loin son voyage celui -là serait méprisé par tous les autres par le roi par le vaniteux par le buveur par le businessman
