sentence_index,section,onset,offset,word
490,3,627.122,628.312,i do not want it anymore
491,3,628.955,629.725,but the wind
492,3,630.393,632.0830000000001,my cold is not all that bad
493,3,632.512,634.591,the cool night air will do me good
494,3,634.79,635.605,i am a flower
495,3,636.303,637.288,but the animals
496,3,637.937,642.899,i will have to endure two or three caterpillars if i wish to become acquainted with the butterflies
497,3,643.3580000000001,645.077,it seems that they are very beautiful
498,3,645.566,648.444,and otherwise who else will come to visit me
499,3,648.8580000000001,650.068,you will be far away
500,3,650.601,654.39,as for the large animals i am not at all afraid of anything
501,3,654.794,656.173,i have my claws
502,3,656.817,659.826,and naively she showed her four thorns
503,3,660.405,663.163,then she added don't linger like this
504,3,663.163,664.008,it's tiresome
505,3,664.202,665.659,you have decided to leave
506,3,665.659,666.2460000000001,now go
507,3,667.02,669.174,for she did not want him to see her crying
508,3,669.7180000000001,671.2869999999999,she was such a proud flower
509,4,0.21,9.376,he found himself in the neighborhood of the asteroids three two five three two six three two seven three two eight three two nine and three three zero
510,4,9.86,11.865,so he began by visiting them
511,4,11.865,12.699000000000002,to learn more
512,4,13.532,15.986,the first one was inhabited by a king
513,4,16.704,19.523,the king was sitting dressed in purple and ermine
514,4,19.523,22.302,on a very simple yet majestic throne
515,4,23.03,27.702,ah here comes a subject exclaimed the king when he caught sight of the little prince
516,4,28.296,33.363,and the little prince asked himself how could he recognise me when he's never seen me before
517,4,34.061,38.254,he didnt know that for kings the world is very much simplified
518,4,38.503,40.383,to them all men are subjects
519,4,41.156000000000006,47.308,approach so that i may see you better said the king who was very proud to finally be king over somebody
520,4,48.4,57.451,the little prince looked around him for a place to sit but the planet was completely taken over by the magnificent ermine robe so he remained standing
521,4,57.451,60.035,and since he was tired he yawned
522,4,60.618,63.662,it is contrary to etiquette to yawn in the presence of a king
523,4,63.892,66.645,the monarch said to him i forbid you to do so
524,4,67.473,71.471,i cant stop myself replied the little prince thoroughly embarrassed
525,4,72.015,74.694,i've come on a long journey and i havent slept
526,4,75.183,78.521,ah then the king said i order you to yawn
527,4,78.866,80.865,i have not seen anyone yawning for years
528,4,81.215,83.72399999999999,yawns to me are objects of curiosity
529,4,84.038,85.152,come now yawn again
530,4,85.152,85.76700000000001,it is an order
531,4,86.625,87.759,that frightens me
532,4,88.139,89.023,i can't any more
533,4,89.38799999999999,90.802,said the little prince blushing
534,4,91.391,93.995,hum hum replied the king
535,4,94.274,99.548,then i i order you sometimes to yawn and sometimes to
536,4,100.131,102.226,he sputtered a bit and seemed vexed
537,4,102.684,106.618,for the king fundamentally insisted that his authority be respected
538,4,106.887,108.857,he didnt tolerate disobedience
539,4,109.101,110.76,he was an absolute monarch
540,4,111.169,113.533,but because he was good at heart
541,4,113.837,115.252,he gave reasonable orders
542,4,116.12,126.424,if i ordered a general he would often say if i ordered a general to change himself into a seabird and if the general did not obey me it would not be the general's fault
543,4,126.778,127.888,it would be my fault
544,4,128.905,132.19299999999998,may i sit down the little prince enquired timidly
545,4,132.767,138.724,i order you to sit down replied the king who majestically gathered in a fold of his ermine mantle
546,4,139.657,141.39700000000002,but the little prince was astonished
547,4,141.856,146.188,the planet was tiny over what could this king really rule
548,4,147.266,151.548,sire he said to him excuse my asking you a question
549,4,151.972,155.255,i order you to ask me a question hastened to say the king
550,4,155.879,157.953,sire over what do you rule
551,4,158.656,162.315,over everything said the king with a magnificent simplicity
552,4,163.043,169.924,over everything the king made a subtle gesture pointing out his planet the other planets and the stars
553,4,170.757,173.19099999999997,over all that asked the little prince
554,4,173.83,175.93900000000002,over all that the king answered
555,4,176.387,180.311,for his rule was not only absolute it was also universal
556,4,181.044,182.399,and the stars obey you
557,4,183.003,184.546,of course the king said
558,4,184.871,186.395,they obey instantly
559,4,186.819,188.578,i do not tolerate insubordination
560,4,189.771,192.46,such power filled the little prince with wonder
561,4,192.844,204.469,if he had held it himself he would've been able to watch not forty four but seventy two or even a hundred or even two hundred sunsets on the same day without ever having to move his chair
562,4,205.487,209.57,and as he felt a bit sad as he remembered his forsaken little planet
563,4,210.049,212.653,he plucked up his courage to ask the king a favour
564,4,213.865,215.405,i'd like to see a sunset
565,4,215.889,218.202,do that for me order the sun to set
566,4,219.135,231.833,if i ordered a general to fly from one flower to another like a butterfly or to write a tragic drama or to change himself into a sea bird and if the general did not carry out the order received which one of us would be in the wrong
567,4,232.482,234.671,you said the little prince firmly
568,4,235.314,240.99,exactly one must ask of each person that which they can give the king went on
569,4,241.509,244.537,authority is based above all on reason
570,4,245.126,250.149,if you ordered your people to go and throw themselves into the sea they would rise up in revolution
571,4,250.887,254.132,i have the right to demand obedience because my orders are reasonable
572,4,255.154,260.377,then my sunset the little prince reminded him who never forgot a question once he had asked it
573,4,261.21,262.31,you shall have your sunset
574,4,262.594,263.439,i shall command it
575,4,263.778,268.686,but i shall wait according to my science of government until conditions are favourable
576,4,269.514,271.928,when will that be inquired the little prince
577,4,272.507,277.30400000000003,hum hum replied the king who consulted a bulky almanac
578,4,277.963,287.385,hum hum that will be about about that will be this evening about twenty minutes to eight
579,4,287.79400000000004,290.009,and you will see how well i am obeyed
580,4,290.922,292.157,the little prince yawned
581,4,292.746,294.79,he was regretting his lost sunset
582,4,295.219,297.834,and then he was already getting a little bored
583,4,298.72700000000003,301.566,i've nothing more to do here he said to the king
584,4,301.566,302.384,i'll set off
585,4,302.903,306.686,do not go said the king who was very proud of having a subject
586,4,307.015,307.54,do not go
587,4,307.80400000000003,308.879,i will make you a minister
588,4,309.483,310.447,minister of what
589,4,311.006,313.594,minister of of justice
590,4,314.313,315.997,but there's nobody here to judge
591,4,316.686,317.725,we do not know that
592,4,317.94,318.805,the king said to him
593,4,318.805,321.793,i have not yet made a complete tour of my kingdom
594,4,322.471,323.516,i am very old
595,4,323.516,325.016,i have no space for a carriage
596,4,325.016,326.135,and it tires me to walk
597,4,327.023,333.25,oh but i've already looked said the little prince who leant over to give one more glance at the other side of the planet
598,4,333.724,334.92800000000005,there was no one there either
599,4,335.786,337.591,then you shall judge yourself
600,4,337.591,338.38,the king answered
601,4,338.72,340.649,that is the most difficult thing of all
602,4,341.332,344.931,it is much more difficult to judge oneself than to judge someone else
603,4,345.54,349.413,if you succeed in judging yourself rightly then you are truly wise
604,4,350.13199999999995,354.2,yes said the little prince but i can judge myself anywhere
605,4,354.624,355.899,i don't have to live here
606,4,356.547,359.499,hum hum said the king
607,4,359.499,363.01,i am fairly certain that somewhere on my planet there is an old rat
608,4,363.159,364.107,i hear him at night
609,4,364.676,365.971,you can judge this old rat
610,4,366.23,368.29,from time to time you will condemn him to death
611,4,368.814,371.383,thus his life will depend on your justice
612,4,371.931,374.512,but you will pardon him on each occasion to conserve him
613,4,374.848,375.87,there is only one of him
614,4,376.698,381.095,i replied the little prince don't like to condemn anyone to death
615,4,381.729,383.538,and now i think i'll go on my way
616,4,384.062,385.312,no said the king
617,4,386.005,391.163,but the little prince having readied himself to leave had no wish to grieve the old monarch
618,4,392.091,397.36300000000006,if your majesty wishes to be promptly obeyed he should be able to give me a reasonable order
619,4,397.832,401.875,he should be able for example to order me to leave within a minute
620,4,402.429,404.8730000000001,it seems to me that conditions are favourable
621,4,406.16,407.825,as the king made no answer
622,4,408.024,412.801,the little prince hesitated at first then with a sigh took his leave
623,4,413.809,415.174,i make you my ambassador
624,4,415.468,417.128,the king hastily called out
625,4,417.806,420.086,he had a magnificent air of authority
626,4,421.263,426.611,the grownups are very strange the little prince said to himself as he continued on his journey
627,4,427.811,430.835,the second planet was inhabited by a conceited man
628,4,431.468,434.267,ah here comes a visit from an admirer
629,4,434.791,438.73,exclaimed the conceited man from afar the moment he spotted the little prince
630,4,439.029,442.872,because to conceited men all other men are admirers
631,4,443.626,445.4,good morning said the little prince
632,4,445.854,446.913,you have a funny hat
633,4,447.392,448.547,it's for saluting
634,4,448.547,449.876,the conceited man replied
635,4,450.096,452.815,it's to raise in salute when people acclaim me
636,4,453.069,455.843,unfortunately nobody ever passes by this way
637,4,456.636,459.815,oh really said the little prince who didnt understand
638,4,460.489,463.892,clap your hands one against the other the conceited man advised
639,4,464.695,467.5,the little prince clapped his hands one against the other
640,4,468.023,471.158,the conceited man raised his hat in a modest salute
641,4,472.17,476.194,this is more fun than the visit to the king the little prince said to himself
642,4,476.668,479.897,and he began again to clap his hands one against the other
643,4,480.311,483.375,the conceited man again raised his hat in a salute
644,4,484.128,489.681,after five minutes of this exercise the little prince grew tired of the monotony of the game
645,4,490.733,494.746,and what should i do he asked to make the hat come down
646,4,495.509,497.384,but the conceited man didnt hear him
647,4,497.883,500.402,conceited people never hear anything but praise
648,4,500.871,504.284,do you really admire me a lot he asked the little prince
649,4,505.187,507.246,what does that mean to admire
650,4,507.919,515.092,to admire means to recognise that i'm the most handsome the best dressed the richest and the most intelligent man on the planet
651,4,516.21,518.374,but you're the only man on the planet
652,4,518.943,519.5830000000001,do it for me
653,4,519.837,521.212,admire me just the same
654,4,522.13,525.6030000000001,i admire you said the little prince shrugging his shoulders a little
655,4,526.357,528.496,but how can that interest you so much
656,4,529.379,530.9490000000001,and the little prince went away
657,4,531.962,536.934,the grownups are certainly very odd he said to himself as he continued his journey
658,4,538.071,540.92,the next planet was inhabited by a heavy drinker
659,4,541.499,546.606,this was a very short visit but it plunged the little prince into a deep sadness
660,4,547.9580000000001,548.9580000000001,what are you doing there
661,4,549.2719999999999,556.235,he said to the drinker who he found sitting in silence in front of a number of empty bottles and a number of full bottles
662,4,556.953,559.677,i'm drinking replied the drinker gloomily
663,4,560.605,561.654,why are you drinking
664,4,561.904,563.119,the little prince asked him
665,4,563.797,566.12,to forget replied the drinker
666,4,566.9730000000001,571.131,to forget what asked the little prince who already felt sorry for him
667,4,572.129,576.4069999999999,to forget that i'm ashamed confessed the drinker lowering his head
668,4,577.275,578.32,ashamed of what
669,4,578.544,580.864,inquired the little prince who wanted to help him
670,4,581.692,583.716,ashamed of drinking
671,4,583.995,588.1990000000001,concluded the drinker who then shut himself away in the silence
672,4,588.7719999999999,590.972,and the little prince went away puzzled
673,4,592.0840000000001,598.151,the grownups are certainly very very odd he said to himself as he continued on his journey
674,5,0.431,2.481,the fourth planet belonged to a businessman
675,5,3.034,4.709,this man was so busy
676,5,4.709,8.078,that he didnt even raise his head when the little prince arrived
677,5,8.836,11.03,good morning the little prince said to him
678,5,11.783,13.078,your cigarette has gone out
679,5,14.23,16.375999999999998,three and two make five
680,5,16.375999999999998,17.964000000000002,five and seven make twelve
681,5,18.358,20.013,twelve and three make fifteen
682,5,20.572,20.966,good morning
683,5,21.41,23.775,fifteen and seven make twenty two
684,5,23.775,25.464,twenty two and six make twenty eight
685,5,25.948,26.918000000000003,no time to light it again
686,5,27.272,29.617,twenty six and five make thirty one
687,5,29.617,37.809,phew then that makes five hundred and one million six hundred and twenty two thousand seven hundred and thirty one
688,5,39.181,40.391,five hundred million what
689,5,41.215,42.922,huh are you still there
690,5,43.765,45.03,five hundred and one million
691,5,45.03,46.374,i've forgotten now
692,5,46.724,47.593,i have so much work
693,5,48.062,49.182,i am a man of consequence
694,5,49.42100000000001,51.176,i dont amuse myself with balderdash
695,5,52.029,53.679,two and five make seven
696,5,53.898,57.197,five hundred and one million what repeated the little prince
697,5,57.197,60.56,who had never in his life let go of a question once he had asked it
698,5,61.273,62.638000000000005,the businessman raised his head
699,5,63.7,68.23899999999999,during the fifty four years that i've lived on this planet i've only been disturbed three times
700,5,68.893,73.567,the first time was twenty two years ago by some scatterbrain who fell from god knows where
701,5,74.036,77.67399999999999,he made the most dreadful noise and i made four mistakes in a sum
702,5,78.383,81.182,the second time was eleven years ago by an attack of rheumatism
703,5,81.611,82.90100000000001,i dont get enough exercise
704,5,83.115,84.7,i dont have time to stroll about
705,5,85.064,86.15899999999999,i am a man of consequence
706,5,86.822,88.682,the third time well this is it
707,5,89.195,92.559,i was saying then five hundred and one million
708,5,92.853,93.918,millions of what
709,5,94.871,98.62,the businessman realised that there was no hope of being left in peace
710,5,99.303,102.582,millions of those little objects that you see sometimes in the sky
711,5,103.436,104.01,flies
712,5,104.544,106.904,no no the little things that shine
713,5,107.587,108.097,bees
714,5,108.855,111.3,no no the little golden things
715,5,111.3,113.404,that make lazy men daydream
716,5,114.153,116.352,as for me i am a man of consequence
717,5,116.352,117.746,i have no time to daydream
718,5,118.22,120.555,ah the stars
719,5,120.819,122.139,yes that's it the stars
720,5,122.937,125.596,and what do you do with five hundred million stars
721,5,126.549,130.884,five hundred and one million six hundred twenty two thousand seven hundred thirty one
722,5,131.447,132.532,i am a man of consequence
723,5,132.737,133.451,i am precise
724,5,134.289,135.904,and what do you do with these stars
725,5,136.463,137.312,what do i do with them
726,5,137.761,138.201,yes
727,5,138.82,139.25,nothing
728,5,139.584,140.204,i own them
729,5,141.05200000000002,142.58700000000002,you own the stars
730,5,143.16,143.56,yes
731,5,144.483,146.168,but i've already seen a king who
732,5,146.372,147.687,kings don't own
733,5,147.687,148.812,they reign over
734,5,149.046,149.921,it's very different
735,5,150.769,153.343,and how does owning the stars help you
736,5,154.101,155.635,it helps by making me rich
737,5,156.66299999999998,158.52700000000002,and how does being rich help you
738,5,159.20600000000002,161.84,to buy more stars if someone discovers some more
739,5,162.988,168.24,this man the little prince said to himself reasons a bit like my poor drinker
740,5,169.018,170.832,but he still had some questions
741,5,171.84,173.71400000000003,how can you own the stars
742,5,174.303,175.018,who owns them
743,5,175.327,177.02599999999998,the businessman retorted grumpily
744,5,177.635,178.305,i don't know
745,5,178.544,179.31400000000002,nobody does
746,5,179.878,182.123,then they belong to me because i thought of it first
747,5,183.15,184.55,is that all that's necessary
748,5,185.168,185.683,certainly
749,5,186.242,189.012,when you find a diamond that belongs to nobody it's yours
750,5,189.531,192.25,when you discover an island that belongs to nobody it's yours
751,5,193.028,196.202,when you get an idea first you take out a patent it's yours
752,5,196.606,200.34,and i own the stars because no one before me ever thought of owning them
753,5,201.203,203.277,yes that's true said the little prince
754,5,204.025,205.1,and what do you do with them
755,5,205.973,206.793,i administer them
756,5,207.202,209.81,i count them and recount them said the businessman
757,5,210.30900000000003,212.653,it's difficult but i am a man of consequence
758,5,213.88,216.075,the little prince was still not satisfied
759,5,217.486,222.024,if i owned a scarf i could put it around my neck and take it away with me
760,5,222.718,226.367,if i owned a flower i could pick my flower and take it away with me
761,5,226.756,228.265,but you cant pick the stars
762,5,229.038,230.872,no but i can put them in the bank
763,5,231.76,232.52,what does that mean
764,5,233.633,238.686,that means that i write the number of my stars on a little paper and then i lock this paper in a drawer
765,5,239.539,240.264,and that's all
766,5,240.753,241.363,that's enough
767,5,242.315,244.249,that's funny thought the little prince
768,5,244.828,246.343,it's rather poetic
769,5,246.343,248.135,but it's of no great consequence
770,5,249.188,254.691,on matters of consequence the little prince had ideas which were very different from those of the grownups
771,5,255.634,260.127,i myself he continued own a flower that i water every day
772,5,260.611,265.904,i own three volcanoes that i sweep out every week as i also sweep out the one that's extinct
773,5,266.428,267.082,you never know
774,5,267.626,272.355,it's of some use to my volcanoes and it's of some use to my flower that i own them
775,5,272.954,274.824,but you're of no use to the stars
776,5,276.096,279.72900000000004,the businessman opened his mouth but he found nothing to say in response
777,5,280.158,281.663,and the little prince went away
778,5,282.671,288.468,the grownups are certainly altogether extraordinary he said to himself as he continued on the journey
779,5,290.03,291.92,the fifth planet was very strange
780,5,292.439,294.003,it was the smallest of them all
781,5,294.397,298.935,there was just enough room on it to accommodate a street lamp and a lamplighter
782,5,299.783,307.78,the little prince couldn't work out the purpose of having a street lamp and a lamplighter somewhere out in the skies on a planet without any houses or people
783,5,308.643,313.32,he said to himself nevertheless it may well be that this man is absurd
784,5,313.894,318.807,but he's less absurd than the king than the conceited man the businessman or the drinker
785,5,319.35,321.195,at least his work has some meaning
786,5,321.644,326.777,when he lights his lamp it's as if he's bringing to life one more star or one more flower
787,5,327.431,331.344,when he puts out his lamp he sends the flower or the star to sleep
788,5,331.668,333.112,that's a beautiful occupation
789,5,333.372,335.85,it serves a real purpose because it's pretty
790,5,337.212,341.041,when he arrived on the planet he respectfully saluted the lamplighter
791,5,341.714,342.284,good morning
792,5,342.80800000000005,344.787,why have you just put out your lamp
793,5,345.351,347.495,those are the orders replied the lamplighter
794,5,347.914,348.384,good morning
795,5,349.18699999999995,350.07199999999995,what are the orders
796,5,350.541,351.74,that i put out my lamp
797,5,351.94,352.43,good evening
798,5,352.829,353.62800000000004,and he lit it again
799,5,354.551,356.146,but why have you just lit it again
800,5,356.695,357.56,those are the orders
801,5,357.56,358.79400000000004,replied the lamplighter
802,5,359.56699999999995,361.796,i don't understand said the little prince
803,5,362.38,364.674,there's nothing to understand said the lamplighter
804,5,365.073,366.128,orders are orders
805,5,366.128,366.643,good morning
806,5,367.017,368.081,and he put out his lamp
807,5,368.645,372.888,then he sponged his forehead with a handkerchief decorated with red squares
808,5,373.681,374.946,i have a terrible profession
809,5,375.395,377.165,in the old days it was reasonable
810,5,377.424,380.449,i'd put the lamp out in the morning and in the evening i'd light it
811,5,380.878,384.361,i had the rest of the day to rest and the rest of the night to sleep
812,5,385.229,387.258,and since then have the orders changed
813,5,387.927,390.581,the orders haven't changed said the lamplighter
814,5,390.581,391.45,that's the tragedy
815,5,391.804,396.402,every year the planet has turned faster and faster and the orders haven't changed
816,5,397.176,399.174,so what then said the little prince
817,5,400.012,402.367,so now that it spins round once every minute
818,5,402.367,404.217,i no longer have a moment's rest
819,5,404.816,407.655,once every minute i light the lamp and put it out again
820,5,408.533,409.197,that's funny
821,5,409.761,412.156,where you live a day only lasts a minute
822,5,412.555,415.264,it's not funny at all said the lamplighter
823,5,415.264,417.002,we've already been speaking for a month
824,5,417.621,418.181,a month
825,5,418.784,420.978,yes thirty minutes thirty days
826,5,421.252,421.747,good evening
827,5,422.321,423.505,and he lit his lamp again
828,5,424.673,426.108,the little prince watched him
829,5,426.108,429.771,and felt that he loved this lamplighter who was so faithful to his orders
830,5,430.24,435.378,he remembered the sunsets which he himself had gone to seek in the past by moving his chair
831,5,436.032,437.361,he wanted to help his friend
832,5,438.614,441.157,you know i know a way you can rest
833,5,441.157,442.057,whenever you want
834,5,442.67,445.004,i always want to said the lamplighter
835,5,445.533,449.082,for it's possible to be both faithful and lazy at the same time
836,5,450.075,451.274,the little prince went on
837,5,452.147,456.646,your planet is so small that you can go right round it in three strides
838,5,457.005,460.67,you only have to walk along rather slowly to always stay in the sun
839,5,461.283,463.427,when you want to rest you can walk
840,5,463.821,465.766,and the day will last as long as you like
841,5,466.659,469.057,that doesn't do me much good said the lamplighter
842,5,469.446,471.601,what i really love in life is to sleep
843,5,472.344,474.343,that's bad luck said the little prince
844,5,475.006,476.96,that is bad luck said the lamplighter
845,5,477.244,477.774,good morning
846,5,478.273,479.398,and he put out his lamp
847,5,480.475,492.099,that man said the little prince to himself as he continued further on his journey that man would be despised by all the others by the king by the conceited man by the drinker and by the businessman
848,5,492.4980000000001,495.732,yet he's the only one that doesn't seem ridiculous to me
849,5,496.345,499.26,perhaps it's because he thinks of something other than himself
850,5,500.257,502.827,he breathed a sigh of regret and said to himself
851,5,503.535,506.479,that man is the only one with whom i could've made friends
852,5,507.033,509.343,but his planet is really very small
853,5,509.837,511.576,there's no room on it for two people
854,5,512.7180000000001,522.124,what the little prince didn't dare admit to himself was that he missed this blessed planet most of all because of the one thousand four hundred and forty sunsets every day
855,6,0.365,3.5,the sixth planet was ten times larger than the last
856,6,3.849,6.194,it was inhabited by an old gentleman
857,6,6.194,7.922999999999999,who wrote enormous books
858,6,9.025,11.409,oh look here comes an explorer
859,6,11.663,14.162,he cried out when he caught sight of the little prince
860,6,15.2,18.194000000000003,the little prince sat down on the table and panted a little
861,6,18.668,20.533,he had already travelled so far
862,6,21.211,22.096,where do you come from
863,6,22.4,23.855,the old gentleman said to him
864,6,24.633000000000003,26.921,what's that big book said the little prince
865,6,27.121,28.29,what do you do here
866,6,28.859,31.093000000000004,i am a geographer said the old gentleman
867,6,31.866,32.896,what's a geographer
868,6,33.679,34.544000000000004,he is a scholar
869,6,34.544000000000004,39.177,who knows the location of the seas the rivers the towns the mountains and the deserts
870,6,39.846,42.13399999999999,that's very interesting said the little prince
871,6,42.903,45.152,that really is at last a real profession
872,6,45.935,48.41,and he glanced around at the planet of the geographer
873,6,48.82899999999999,51.872,he had never seen such a majestic planet before
874,6,52.955,55.443000000000005,your planet is very beautiful he said
875,6,55.733,57.072,are there oceans
876,6,57.556,59.455,i wouldn't know said the geographer
877,6,60.029,60.339,oh
878,6,60.952,62.442,the little prince was disappointed
879,6,63.22,64.11,and mountains
880,6,64.668,66.53699999999999,i wouldn't know said the geographer
881,6,67.405,69.52,and towns and rivers and deserts
882,6,70.188,72.322,i wouldn't know that either said the geographer
883,6,73.355,74.55,but you're a geographer
884,6,75.388,77.30199999999999,that's true the geographer said
885,6,77.821,79.095,but i am not an explorer
886,6,79.589,81.608,i don't have a single explorer
887,6,81.92200000000001,87.73100000000001,it is not for the geographer to count the towns the rivers the mountains the seas the oceans and the deserts
888,6,88.165,91.094,the geographer is too important to go strolling about
889,6,91.378,92.808,he doesn't leave his desk
890,6,93.217,94.783,but he receives the explorers
891,6,94.783,98.315,he asks them questions and he writes down their recollections
892,6,98.774,105.511,and if any of their recollections seem interesting to him the geographer orders an inquiry into that explorer's moral character
893,6,106.289,106.969,why's that
894,6,107.478,112.0,because an explorer who told lies would cause havoc to geography books
895,6,112.614,114.573,so would an explorer who drank too much
896,6,115.217,117.25,why's that asked the little prince
897,6,118.004,124.426,because intoxicated men see double so the geographer would record two mountains in a place where there was only one
898,6,125.349,129.017,i know someone said the little prince who'd make a bad explorer
899,6,129.635,130.455,that's possible
900,6,130.944,137.66899999999998,so when the moral character of the explorer appears to be in order an inquiry is done into his discovery
901,6,138.422,139.237,you go to see it
902,6,139.526,141.715,no that would be too complicated
903,6,142.054,144.578,but one requires the explorer to provide proof
904,6,144.903,152.668,if for example the discovery in question was of a large mountain one would require that he bring back large stones from it
905,6,153.36700000000002,155.321,the geographer suddenly became excited
906,6,155.53,158.045,but you you come from far away
907,6,158.045,159.704,you are an explorer
908,6,160.013,161.753,you must describe your planet to me
909,6,162.526,166.76,and the geographer having opened his big register sharpened his pencil
910,6,167.303,170.22299999999998,the recitals of explorers are first recorded in pencil
911,6,170.731,174.875,one waits until the explorer has provided proof before recording them in ink
912,6,175.608,177.097,well said the geographer
913,6,177.88,180.564,oh where i live said the little prince
914,6,180.754,182.193,it's not very interesting
915,6,182.557,183.972,everything is very small
916,6,184.351,186.001,i have three volcanoes
917,6,186.36,188.655,two active volcanoes and one extinct one
918,6,188.655,189.893,but you never know
919,6,190.347,192.326,one never knows said the geographer
920,6,193.009,194.189,i also have a flower
921,6,194.658,197.062,we do not record flowers said the geographer
922,6,197.85,198.59,why's that
923,6,198.794,199.999,it's the prettiest thing
924,6,200.812,202.442,because flowers are ephemeral
925,6,203.205,204.969,what does that mean ephemeral
926,6,206.002,212.202,geography books said the geographer of all books are the most concerned with matters of consequence
927,6,212.582,214.216,they never become out dated
928,6,214.954,218.02,it is very rare that a mountain changes position
929,6,218.425,221.956,it is very rare that an ocean empties itself of its water
930,6,222.44,224.46,we write about eternal things
931,6,225.348,229.29,but extinct volcanoes can wake up interrupted the little prince
932,6,229.7,231.509,what does ephemeral mean
933,6,232.436,237.484,whether volcanoes are extinct or active is of no consequence to us said the geographer
934,6,238.008,240.597,the thing that matters to us is the mountain
935,6,240.921,242.25,it does not change
936,6,243.038,246.437,but what does ephemeral mean repeated the little prince
937,6,246.437,249.955,who had never in his life let go of a question once he had asked it
938,6,250.863,254.561,it means which is at risk of imminent disappearance
939,6,255.668,258.313,is my flower at risk of imminent disappearance
940,6,258.707,259.291,of course
941,6,260.17900000000003,263.318,my flower is ephemeral the little prince said to himself
942,6,264.031,267.686,and she has only four thorns to defend herself against the world
943,6,267.871,270.52,and i've left her all alone on my planet
944,6,271.478,273.487,that was his first moment of regret
945,6,274.106,275.505,but he took heart once again
946,6,276.653,279.217,what place would you advise me to visit he asked
947,6,279.7,281.769,the planet earth replied the geographer
948,6,282.213,283.553,it has a good reputation
949,6,284.481,286.116,and the little prince went away
950,6,286.116,287.235,thinking of his flower
951,6,288.666,290.645,so the seventh planet was the earth
952,6,291.493,293.823,the earth isn't just any old planet
953,6,294.541,299.574,it has one hundred and eleven kings not forgetting of course the negro kings amongst them
954,6,300.033,301.72700000000003,seven thousand geographers
955,6,301.927,303.702,nine hundred thousand businessmen
956,6,303.702,306.992,seven million five hundred thousand heavy drinkers
957,6,306.992,309.894,three hundred and eleven million conceited men
958,6,310.158,313.126,that's to say about two billion grownups
959,6,313.964,329.657,to give you an idea of the size of the earth i'll tell you that before the invention of electricity it was necessary to maintain over the span of the six continents a veritable army of four hundred and sixty two thousand five hundred and eleven streetlamp lighters
960,6,330.286,333.579,seen from a distance it made a wonderful spectacle
961,6,334.397,338.151,the movements of this army were regulated like those of an opera ballet
962,6,338.9,342.439,first came the turn of the lamplighters of new zealand and australia
963,6,342.908,346.07199999999995,having set their lamps alight they would go off to bed
964,6,346.401,351.319,next came the turn of the lamplighters of china and siberia to enter into the dance
965,6,351.778,354.292,then they too would disappear into the wings
966,6,354.676,358.38,then came the turn of the lamplighters of russia and the indies
967,6,358.824,360.983,then those of africa and europe
968,6,361.327,362.767,then those of south america
969,6,363.101,364.461,then those of north america
970,6,364.78,369.019,and never would they make a mistake in their order of entry on stage
971,6,369.458,371.202,it was magnificent
972,6,372.23,379.912,only the lamplighter of the single lamp of the north pole and his colleague at the single lamp of the south pole led lives of leisure
973,6,380.271,381.725,they worked twice a year
974,6,382.889,387.158,when one wants to be witty it can happen that one bends the truth a little
975,6,387.816,391.79,i haven't been entirely honest in telling you about the lamplighters
976,6,392.294,396.728,i run the risk of giving a false idea of our planet to those who don't know it
977,6,397.386,400.165,men take up very little space on the earth
978,6,401.043,413.0580000000001,if the two billion people who inhabit the earth were to stand upright and squash together a little like for a meeting they would easily fit on one public square twenty miles long and twenty miles wide
979,6,413.537,417.97,all humanity could be piled up on the smallest pacific islet
980,6,418.578,420.577,the grownups of course won't believe you
981,6,421.036,423.771,they picture themselves as taking up a lot of space
982,6,423.97,426.939,they think themselves as important as the baobabs
983,6,427.602,429.747,therefore you should advise them to do the math
984,6,430.146,432.141,they adore numbers and that will please them
985,6,432.435,434.43,but don't waste your time on this chore
986,6,434.43,435.35,there's no point
987,6,435.35,436.088,you trust me
988,6,437.605,439.8,the little prince having arrived on earth
989,6,439.8,441.644,was very surprised not to see anyone
990,6,442.098,445.753,he had already started to worry that he'd got the wrong planet
991,6,445.753,448.66,when a moon coloured coil stirred in the sand
992,6,449.528,452.102,good evening said the little prince courteously
993,6,452.8,454.555,good evening said the snake
994,6,455.627,458.791,on what planet have i come down on asked the little prince
995,6,459.474,462.522,onto earth in africa the snake answered
996,6,462.761,465.41,oh so there's no one on earth
997,6,466.128,467.382,this is the desert
998,6,467.682,469.331,there is no one in the deserts
999,6,469.561,471.705,the earth is large said the snake
1000,6,472.573,476.817,the little prince sat down on a stone and raised his eyes toward the sky
1001,6,477.814,483.757,i wonder he said if the stars are lit so that each of us can one day find his own again
1002,6,484.206,485.43,look at my planet
1003,6,485.854,487.273,it's right there above us
1004,6,487.578,488.982,but it's so far away
1005,6,489.85,491.789,it is beautiful said the snake
1006,6,492.158,493.627,what has brought you here
1007,6,494.605,497.814,i've been having some trouble with a flower said the little prince
1008,6,498.472,500.166,ah said the snake
1009,6,500.715,501.68,and they were silent
1010,6,503.176,505.845,where are the men asked the little prince at last
1011,6,506.094,508.088,it's a bit lonely in the desert
1012,6,509.046,512.145,it is also lonely amongst men the snake said
1013,6,513.2819999999999,515.757,the little prince gazed at him for a long time
1014,6,516.61,518.9490000000001,you're a funny animal he said finally
